1
3
6
8
11
15
20
23
27
32
36
41
47
54
60
64
70
75
80
87
92
96
102
107
113
116
122
126
132
136
144
151
156
163
169
177
184
189
197
206
213
219
226
230
235
242
251
259
266
272
282
292
299
307
312
323
331
337
345
352
358
366
375
381
389
398
404
414
424
433
442
448
457
463
472
482
493
505
512
521
531
541
549
559
567
573
580
588
599
606
615
621
629
638
649
659
666
675
684
694
705
716
724
732
739
750
760
767
774
781
789
800
809
817
828
840
848
858
865
872
882
891
901
912
920
925
935
946
958
970
979
988
1000
1006
1018
1026
1033
1043
1054
1060
1070
1078
1087
1093
1102
1112
1120
1133
1142
1153
1165
1176
1186
1195
1204
1212
1220
1227
1234
1242
1252
1259
1266
1272
1280
1291
1302
1310
1319
1328
1339
1351
1359
1369
1381
1387
1394
1404
1415
1424
1431
1442
1453
1463
1474
1483
1494
1503
1515
1522
1530
1539
1551
1561
1573
1582
1594
1602
1609
1622
1630
1640
1652
1659
1668
1678
1685
1693
1703
1715
1728
